City,Age,Income,Vehicle_Ownership,Vehicle_Usage,Vehicle_Type,EV_Market_Share,Charging_Stations_Available,Psychographic,Behavioral
Bangalore,47,70430,1,19,2-wheeler,0.35405549473394715,34,Status-seeking,Long Distance
Pune,25,127009,0,15,2-wheeler,0.42344472101074937,96,Eco-friendly,Rare Usage
Hyderabad,51,58893,1,48,4-wheeler,0.24133257459435478,66,Eco-friendly,Long Distance
Pune,64,60642,1,38,4-wheeler,0.12847376970206947,63,Status-seeking,Daily Commuting
Bangalore,26,98065,0,40,E-rickshaw,0.3768904513651625,82,Eco-friendly,Long Distance
Delhi,68,50868,1,34,4-wheeler,0.23573150006743165,8,Tech-savvy,Daily Commuting
Delhi,37,46309,1,39,4-wheeler,0.19963866075222067,45,Cost-conscious,Weekend Trips
Bangalore,57,146250,0,13,4-wheeler,0.37567270357729676,82,Cost-conscious,Rare Usage
Hyderabad,42,43284,1,22,E-rickshaw,0.48783458756351794,55,Status-seeking,Rare Usage
Delhi,36,146801,1,23,E-rickshaw,0.398128950970295,55,Cost-conscious,Long Distance
Mumbai,22,133259,1,43,4-wheeler,0.2965400162237502,82,Status-seeking,Weekend Trips
Delhi,28,120804,1,8,2-wheeler,0.34020428896965926,25,Eco-friendly,Weekend Trips
Mumbai,32,89000,1,10,E-rickshaw,0.15691156347431556,59,Tech-savvy,Weekend Trips
Bangalore,25,104179,1,37,4-wheeler,0.4252853142731232,76,Eco-friendly,Weekend Trips
Bangalore,36,82107,1,36,2-wheeler,0.34171800424456755,85,Status-seeking,Rare Usage
Delhi,40,85049,0,20,2-wheeler,0.4863321591992069,71,Tech-savvy,Long Distance
Pune,44,49265,1,15,E-rickshaw,0.49179334731597923,87,Tech-savvy,Long Distance
Mumbai,57,101490,1,26,2-wheeler,0.24183467697616123,89,Tech-savvy,Daily Commuting
Hyderabad,49,149154,1,40,E-rickshaw,0.4954183742050684,47,Eco-friendly,Rare Usage
Delhi,43,43880,1,27,4-wheeler,0.4827334112410361,57,Tech-savvy,Daily Commuting
Hyderabad,44,104579,1,30,E-rickshaw,0.35593278552205443,62,Eco-friendly,Weekend Trips
Delhi,36,20255,0,35,2-wheeler,0.2333857713836625,57,Eco-friendly,Long Distance
Pune,67,21502,0,33,E-rickshaw,0.4013360882991076,2,Tech-savvy,Daily Commuting
Pune,59,90192,0,9,E-rickshaw,0.20849489254245435,6,Status-seeking,Rare Usage
Pune,46,85424,1,42,4-wheeler,0.35193755866983223,51,Tech-savvy,Long Distance
Pune,56,95838,1,29,2-wheeler,0.10983264551982562,61,Tech-savvy,Rare Usage
Bangalore,58,90966,1,38,E-rickshaw,0.35143311861766946,1,Eco-friendly,Long Distance
Bangalore,50,61366,1,16,4-wheeler,0.48064331389342474,32,Tech-savvy,Rare Usage
Mumbai,36,47425,1,26,4-wheeler,0.19405721708248788,11,Status-seeking,Rare Usage
Hyderabad,54,72328,1,13,4-wheeler,0.41127179468631103,47,Tech-savvy,Long Distance
Delhi,36,134280,1,24,4-wheeler,0.21736941996624065,75,Status-seeking,Rare Usage
Delhi,50,87396,1,33,4-wheeler,0.38313989949145666,52,Cost-conscious,Rare Usage
Bangalore,64,91694,1,48,E-rickshaw,0.3799889479494102,73,Cost-conscious,Weekend Trips
Delhi,33,25806,1,33,E-rickshaw,0.1738950966761914,40,Cost-conscious,Long Distance
Bangalore,40,106274,1,49,2-wheeler,0.338851164168408,90,Tech-savvy,Daily Commuting
Mumbai,24,37106,1,31,E-rickshaw,0.4436675812452615,81,Eco-friendly,Long Distance
Hyderabad,43,76731,0,21,2-wheeler,0.25301322777582447,57,Status-seeking,Long Distance
Mumbai,49,95010,0,9,2-wheeler,0.38411078053956504,67,Cost-conscious,Weekend Trips
Pune,29,102533,1,49,2-wheeler,0.36977201409381866,22,Status-seeking,Daily Commuting
Pune,25,138019,1,17,E-rickshaw,0.20300560072024149,84,Eco-friendly,Daily Commuting
Pune,22,52599,0,46,4-wheeler,0.46745742391428136,35,Status-seeking,Daily Commuting
Mumbai,59,91326,0,19,2-wheeler,0.3254048336465092,93,Status-seeking,Rare Usage
Delhi,45,137804,1,19,4-wheeler,0.24211706272220967,84,Cost-conscious,Rare Usage
Hyderabad,22,95706,1,22,2-wheeler,0.1657433502809747,86,Status-seeking,Rare Usage
Pune,66,29004,0,6,E-rickshaw,0.28938334096790763,20,Cost-conscious,Daily Commuting
Pune,43,128282,0,27,2-wheeler,0.39204537516068005,71,Eco-friendly,Long Distance
Pune,22,135018,0,47,E-rickshaw,0.3494561079083952,54,Cost-conscious,Long Distance
Hyderabad,39,71364,0,17,4-wheeler,0.3908210238211053,55,Status-seeking,Daily Commuting
Pune,32,45792,1,47,E-rickshaw,0.41670430092015365,12,Eco-friendly,Daily Commuting
Hyderabad,30,115752,0,8,4-wheeler,0.276401906595776,21,Tech-savvy,Weekend Trips
Pune,45,84912,1,29,E-rickshaw,0.30806647360971695,6,Tech-savvy,Rare Usage
Mumbai,50,74645,1,15,2-wheeler,0.4945688446323563,23,Eco-friendly,Rare Usage
Mumbai,60,27232,1,46,2-wheeler,0.4872205583283462,60,Eco-friendly,Rare Usage
Hyderabad,40,98210,0,16,E-rickshaw,0.26592684990354365,4,Status-seeking,Weekend Trips
Mumbai,50,74766,0,17,4-wheeler,0.374071809682598,49,Tech-savvy,Weekend Trips
Hyderabad,60,140601,0,13,4-wheeler,0.20703607133114113,61,Eco-friendly,Weekend Trips
Mumbai,35,101588,0,49,4-wheeler,0.16107901825425938,54,Tech-savvy,Daily Commuting
Mumbai,67,68542,1,42,E-rickshaw,0.4073604890494934,25,Tech-savvy,Weekend Trips
Hyderabad,47,25913,0,10,E-rickshaw,0.2744719877672097,9,Status-seeking,Long Distance
Delhi,43,132406,0,47,E-rickshaw,0.1708211214600076,10,Eco-friendly,Daily Commuting
Mumbai,33,133693,1,47,E-rickshaw,0.4035391694082189,39,Cost-conscious,Daily Commuting
Pune,30,113449,1,14,4-wheeler,0.4660681439176094,10,Eco-friendly,Rare Usage
Delhi,56,30567,0,27,4-wheeler,0.47330940018309475,93,Tech-savvy,Rare Usage
Hyderabad,50,58379,0,19,E-rickshaw,0.33853348338504785,3,Cost-conscious,Weekend Trips
Delhi,43,94968,0,49,E-rickshaw,0.29185645158994944,1,Cost-conscious,Long Distance
Bangalore,65,20319,1,27,4-wheeler,0.15674663446472226,76,Tech-savvy,Daily Commuting
Bangalore,18,110005,1,44,4-wheeler,0.4171159217024413,38,Cost-conscious,Daily Commuting
Mumbai,66,130990,1,41,2-wheeler,0.47812926084011587,80,Cost-conscious,Daily Commuting
Mumbai,55,112026,1,38,E-rickshaw,0.45578416544695866,22,Eco-friendly,Rare Usage
Pune,19,106120,1,20,2-wheeler,0.4007133817750683,44,Tech-savvy,Rare Usage
Delhi,66,24791,0,49,4-wheeler,0.10182754503631042,73,Status-seeking,Long Distance
Bangalore,23,117272,1,45,4-wheeler,0.2631003498429363,76,Cost-conscious,Rare Usage
Mumbai,63,20329,1,36,E-rickshaw,0.2642856686807232,41,Tech-savvy,Long Distance
Delhi,67,94387,1,42,2-wheeler,0.45774729318389273,41,Eco-friendly,Rare Usage
Mumbai,55,81032,1,44,4-wheeler,0.12626028676761936,28,Eco-friendly,Long Distance
Mumbai,59,64078,1,9,2-wheeler,0.31248903355277063,15,Eco-friendly,Rare Usage
Bangalore,41,108662,1,21,2-wheeler,0.1544537615708469,66,Cost-conscious,Rare Usage
Bangalore,35,41300,0,26,2-wheeler,0.3649175657063889,99,Status-seeking,Weekend Trips
Mumbai,44,95700,1,43,2-wheeler,0.41690219527127237,59,Eco-friendly,Weekend Trips
Hyderabad,58,149664,0,45,2-wheeler,0.3567836847886525,3,Status-seeking,Weekend Trips
Mumbai,25,70945,1,22,E-rickshaw,0.41783405640825033,99,Tech-savvy,Long Distance
Mumbai,45,75609,0,32,E-rickshaw,0.34299851909275214,15,Eco-friendly,Long Distance
Pune,27,80562,1,17,2-wheeler,0.17593564418995059,40,Cost-conscious,Long Distance
Pune,34,110045,1,46,E-rickshaw,0.25306540740094985,5,Eco-friendly,Long Distance
Pune,46,81901,1,5,4-wheeler,0.48274752647890207,41,Cost-conscious,Weekend Trips
Hyderabad,23,25703,1,23,2-wheeler,0.21526996511120267,56,Tech-savvy,Daily Commuting
Hyderabad,31,112645,1,38,E-rickshaw,0.12514495370534,27,Status-seeking,Rare Usage
Mumbai,39,83115,1,8,E-rickshaw,0.2539319899582211,99,Status-seeking,Rare Usage
Pune,23,128953,0,47,4-wheeler,0.2465228475376458,22,Status-seeking,Long Distance
Hyderabad,43,108090,1,7,4-wheeler,0.2881235262929671,75,Eco-friendly,Weekend Trips
Bangalore,56,47676,0,45,4-wheeler,0.324121368832485,41,Eco-friendly,Daily Commuting
Mumbai,29,81710,0,14,4-wheeler,0.4969693066028358,94,Tech-savvy,Weekend Trips
Delhi,52,80077,0,32,2-wheeler,0.4024935768744069,11,Status-seeking,Rare Usage
Mumbai,31,141332,1,38,E-rickshaw,0.11435630570308414,95,Tech-savvy,Long Distance
Delhi,39,109340,1,43,E-rickshaw,0.3850849312826051,88,Cost-conscious,Long Distance
Pune,68,65440,0,23,4-wheeler,0.42969269936470333,63,Eco-friendly,Weekend Trips
Delhi,40,56923,1,46,E-rickshaw,0.4582522955537546,57,Status-seeking,Long Distance
Pune,65,49802,1,40,E-rickshaw,0.26960244116096055,50,Eco-friendly,Daily Commuting
Bangalore,24,110331,1,47,E-rickshaw,0.22545022724233982,28,Status-seeking,Rare Usage
Delhi,57,82904,1,7,4-wheeler,0.4357299170892953,18,Status-seeking,Daily Commuting
Mumbai,67,80162,0,27,E-rickshaw,0.4110461637434155,85,Eco-friendly,Weekend Trips
Pune,42,144786,1,21,E-rickshaw,0.31441697998633034,87,Eco-friendly,Rare Usage
Mumbai,30,85169,0,11,E-rickshaw,0.14715311376606088,96,Tech-savvy,Daily Commuting
Hyderabad,38,88147,1,30,2-wheeler,0.3607045356272405,99,Eco-friendly,Daily Commuting
Pune,58,42075,1,47,2-wheeler,0.1262670265731497,44,Eco-friendly,Daily Commuting
Delhi,27,137281,1,22,E-rickshaw,0.14014672187606692,53,Eco-friendly,Rare Usage
Pune,26,102015,0,10,E-rickshaw,0.2324560955700926,79,Cost-conscious,Rare Usage
Mumbai,32,94716,0,35,E-rickshaw,0.24847019874722498,65,Cost-conscious,Long Distance
Bangalore,69,29304,0,33,E-rickshaw,0.28478961555611204,71,Cost-conscious,Weekend Trips
Pune,19,149851,1,13,E-rickshaw,0.2356571836874995,12,Tech-savvy,Long Distance
Delhi,42,140729,0,39,E-rickshaw,0.11351526217380772,93,Tech-savvy,Weekend Trips
Hyderabad,30,79622,1,21,2-wheeler,0.16296627377029343,64,Status-seeking,Rare Usage
Bangalore,51,74215,0,16,4-wheeler,0.14604478633281373,11,Tech-savvy,Daily Commuting
Hyderabad,68,100146,1,40,E-rickshaw,0.2724734394263838,70,Eco-friendly,Long Distance
Pune,51,93973,0,28,E-rickshaw,0.18485157087266582,13,Status-seeking,Rare Usage
Mumbai,52,128654,0,14,E-rickshaw,0.21741811715798673,41,Eco-friendly,Rare Usage
Mumbai,55,32521,1,34,4-wheeler,0.2886269853458905,98,Status-seeking,Rare Usage
Delhi,20,138037,1,33,E-rickshaw,0.1942247439242112,91,Tech-savvy,Long Distance
Mumbai,59,44028,1,43,E-rickshaw,0.19837164175442373,75,Cost-conscious,Rare Usage
Bangalore,23,59328,0,14,4-wheeler,0.4332576709546275,47,Eco-friendly,Weekend Trips
Mumbai,65,47301,1,43,E-rickshaw,0.3192347472242598,23,Status-seeking,Weekend Trips
Delhi,66,58015,1,32,4-wheeler,0.4427037806319988,64,Cost-conscious,Daily Commuting
Pune,36,107276,1,22,4-wheeler,0.3058103660876842,16,Eco-friendly,Long Distance
Pune,20,56845,1,45,E-rickshaw,0.4637056929693286,37,Eco-friendly,Long Distance
Mumbai,35,106818,1,21,2-wheeler,0.20189682859720062,27,Cost-conscious,Long Distance
Hyderabad,56,96394,0,15,2-wheeler,0.3466680133788804,32,Tech-savvy,Long Distance
Pune,26,64159,1,5,E-rickshaw,0.3012927095415515,23,Cost-conscious,Long Distance
Mumbai,69,63714,1,21,4-wheeler,0.4674763706732772,69,Tech-savvy,Rare Usage
Delhi,29,100722,0,40,4-wheeler,0.26739183114293247,84,Status-seeking,Rare Usage
Mumbai,22,119721,1,40,4-wheeler,0.441929525306627,3,Tech-savvy,Weekend Trips
Pune,20,116730,0,13,E-rickshaw,0.3255616202423456,32,Status-seeking,Long Distance
Delhi,28,45230,1,49,2-wheeler,0.38341718074419895,9,Status-seeking,Long Distance
Mumbai,47,112554,1,32,4-wheeler,0.45475723724782247,35,Status-seeking,Long Distance
Bangalore,21,69262,0,37,4-wheeler,0.49876256588191803,76,Status-seeking,Weekend Trips
Delhi,22,110201,0,7,E-rickshaw,0.3924558234590878,99,Eco-friendly,Long Distance
Bangalore,18,61722,0,12,2-wheeler,0.22580878116711312,72,Status-seeking,Long Distance
Hyderabad,44,66359,1,10,2-wheeler,0.2196047973168439,30,Eco-friendly,Rare Usage
Delhi,45,82796,1,10,E-rickshaw,0.22364152995678568,3,Eco-friendly,Weekend Trips
Bangalore,46,60159,0,33,2-wheeler,0.1391633281197993,83,Status-seeking,Rare Usage
Pune,35,129668,0,41,E-rickshaw,0.12143955677154775,7,Tech-savvy,Daily Commuting
Pune,29,128675,1,16,4-wheeler,0.33233715052947904,26,Tech-savvy,Long Distance
Hyderabad,30,107052,0,13,E-rickshaw,0.424235410888677,35,Cost-conscious,Daily Commuting
Delhi,58,120808,1,45,4-wheeler,0.11445381592614408,8,Eco-friendly,Long Distance
Delhi,19,144344,1,23,E-rickshaw,0.3266537185687362,42,Eco-friendly,Daily Commuting
Delhi,54,110209,1,21,4-wheeler,0.2487044484891317,23,Tech-savvy,Rare Usage
Hyderabad,62,25239,1,48,4-wheeler,0.4569940810230474,36,Eco-friendly,Weekend Trips
Delhi,33,134980,1,36,E-rickshaw,0.1581547715523545,40,Tech-savvy,Daily Commuting
Pune,65,111951,1,39,4-wheeler,0.3253728020038183,93,Cost-conscious,Rare Usage
Bangalore,41,70886,1,18,2-wheeler,0.488368282797917,25,Status-seeking,Daily Commuting
Pune,52,123424,1,20,E-rickshaw,0.23801318658602508,3,Status-seeking,Daily Commuting
Pune,39,47195,0,25,2-wheeler,0.3967107645174023,0,Status-seeking,Weekend Trips
Bangalore,53,124697,0,16,4-wheeler,0.45298046201603415,19,Cost-conscious,Rare Usage
Pune,28,114859,0,28,4-wheeler,0.17448422498869148,91,Eco-friendly,Weekend Trips
Hyderabad,63,120500,1,38,4-wheeler,0.49701087210480155,44,Cost-conscious,Long Distance
Bangalore,46,121770,1,12,E-rickshaw,0.42375466601561207,87,Eco-friendly,Weekend Trips
Pune,52,116299,1,48,4-wheeler,0.15502570324501586,91,Eco-friendly,Weekend Trips
Mumbai,65,54674,1,25,2-wheeler,0.22435388020593505,91,Status-seeking,Daily Commuting
Pune,32,38105,1,12,2-wheeler,0.34998801534293744,68,Tech-savvy,Daily Commuting
Hyderabad,48,130187,0,32,E-rickshaw,0.45396710504175697,95,Tech-savvy,Daily Commuting
Delhi,59,49739,1,20,2-wheeler,0.17793420903691098,51,Status-seeking,Rare Usage
Pune,58,133741,0,14,E-rickshaw,0.39248223301819807,93,Eco-friendly,Weekend Trips
Delhi,60,51969,0,19,E-rickshaw,0.20825920528720832,63,Cost-conscious,Long Distance
Mumbai,33,34497,1,8,4-wheeler,0.4221665802510659,20,Status-seeking,Daily Commuting
Pune,27,21816,1,30,2-wheeler,0.3733768109100134,79,Status-seeking,Long Distance
Bangalore,66,143132,1,19,2-wheeler,0.30916361386744295,71,Cost-conscious,Weekend Trips
Delhi,49,138915,1,40,2-wheeler,0.3599463849636001,75,Eco-friendly,Weekend Trips
Mumbai,68,146399,1,36,4-wheeler,0.4505780982135269,95,Status-seeking,Weekend Trips
Bangalore,19,112019,1,47,E-rickshaw,0.25457034393859346,24,Status-seeking,Long Distance
Bangalore,41,79254,1,42,2-wheeler,0.40770007206241143,66,Eco-friendly,Long Distance
Bangalore,40,129017,1,8,2-wheeler,0.1635621739501986,25,Cost-conscious,Long Distance
Bangalore,19,107695,1,45,2-wheeler,0.38047422617676063,99,Cost-conscious,Weekend Trips
Pune,55,89385,1,13,2-wheeler,0.4002629449886842,80,Tech-savvy,Weekend Trips
Pune,48,107148,1,39,4-wheeler,0.27719907870178206,26,Tech-savvy,Daily Commuting
Pune,68,125153,0,32,E-rickshaw,0.4174488421198309,51,Cost-conscious,Rare Usage
Mumbai,57,53826,1,41,2-wheeler,0.3228413463511508,62,Tech-savvy,Long Distance
Mumbai,43,130034,1,13,2-wheeler,0.47450975906778636,85,Tech-savvy,Rare Usage
Mumbai,46,83365,0,6,E-rickshaw,0.14498657438454582,44,Eco-friendly,Long Distance
Hyderabad,20,104242,1,7,4-wheeler,0.15232857050607274,57,Status-seeking,Long Distance
Mumbai,31,143066,0,48,4-wheeler,0.43697097681782215,37,Tech-savvy,Rare Usage
Pune,42,70100,1,9,4-wheeler,0.43694450982654087,34,Tech-savvy,Rare Usage
Pune,65,110099,0,14,4-wheeler,0.2884899004833035,45,Eco-friendly,Long Distance
Hyderabad,18,145170,1,32,2-wheeler,0.4855848839488923,70,Cost-conscious,Weekend Trips
Hyderabad,20,24359,1,19,E-rickshaw,0.3717557274506813,2,Tech-savvy,Daily Commuting
Mumbai,43,116205,1,18,E-rickshaw,0.4931412987048248,5,Status-seeking,Long Distance
Delhi,35,32809,1,27,E-rickshaw,0.3129581580805273,12,Tech-savvy,Daily Commuting
Hyderabad,26,84450,1,17,4-wheeler,0.18064533769920624,45,Status-seeking,Weekend Trips
Bangalore,55,58428,0,20,4-wheeler,0.27775725081165226,78,Cost-conscious,Weekend Trips
Pune,40,114990,0,34,E-rickshaw,0.49219473677880576,89,Tech-savvy,Daily Commuting
Bangalore,38,92790,1,44,2-wheeler,0.24816558121176302,32,Status-seeking,Long Distance
Pune,18,131126,1,12,4-wheeler,0.4828065732539334,78,Status-seeking,Daily Commuting
Pune,38,110321,0,21,2-wheeler,0.4188085390697266,61,Status-seeking,Long Distance
Hyderabad,44,22093,0,34,E-rickshaw,0.276842531117199,62,Cost-conscious,Rare Usage
Hyderabad,59,64498,0,21,4-wheeler,0.31674841278303345,55,Status-seeking,Long Distance
Bangalore,23,136251,1,39,2-wheeler,0.3429756309129182,38,Eco-friendly,Rare Usage
Pune,61,60985,0,5,4-wheeler,0.36630643389212225,59,Cost-conscious,Rare Usage
Bangalore,53,52009,0,28,E-rickshaw,0.1306796866460479,77,Status-seeking,Daily Commuting
Delhi,45,102094,1,29,E-rickshaw,0.47343522096648527,82,Cost-conscious,Rare Usage
Bangalore,62,148515,1,6,E-rickshaw,0.33879988524026616,91,Cost-conscious,Daily Commuting
Mumbai,34,37718,1,29,2-wheeler,0.4724596878415279,23,Eco-friendly,Daily Commuting
Bangalore,57,36705,1,18,4-wheeler,0.35275938851534594,49,Status-seeking,Weekend Trips
Mumbai,69,107618,1,43,4-wheeler,0.27240619560390045,32,Cost-conscious,Daily Commuting
Mumbai,20,82598,1,37,4-wheeler,0.3267712046145329,75,Cost-conscious,Weekend Trips
Mumbai,29,97878,1,21,E-rickshaw,0.43180130961611407,73,Status-seeking,Weekend Trips
Delhi,56,32239,0,35,2-wheeler,0.2304503325806695,6,Eco-friendly,Daily Commuting
Bangalore,29,66622,1,14,E-rickshaw,0.4825840228303675,45,Tech-savvy,Long Distance
Bangalore,19,66665,1,10,E-rickshaw,0.2863820791222945,61,Status-seeking,Long Distance
Delhi,63,52274,0,43,2-wheeler,0.4824948008389546,0,Tech-savvy,Daily Commuting
Pune,39,31419,1,29,E-rickshaw,0.4523026458973053,78,Status-seeking,Rare Usage
Hyderabad,40,128368,0,42,E-rickshaw,0.40706478256632495,64,Status-seeking,Daily Commuting
Bangalore,47,35003,1,41,4-wheeler,0.28697511977488244,44,Cost-conscious,Rare Usage
Hyderabad,22,50866,1,34,2-wheeler,0.33477805772572805,83,Status-seeking,Long Distance
Delhi,26,41988,0,38,2-wheeler,0.4352117649441303,54,Eco-friendly,Rare Usage
Pune,38,75894,1,22,4-wheeler,0.31762232074588026,65,Eco-friendly,Daily Commuting
Pune,28,128563,1,28,2-wheeler,0.3952758306153964,66,Status-seeking,Rare Usage
Pune,22,142124,1,31,4-wheeler,0.41626362040270537,99,Cost-conscious,Weekend Trips
Delhi,52,110444,1,31,E-rickshaw,0.3052380982674739,79,Cost-conscious,Weekend Trips
Mumbai,44,25674,0,43,2-wheeler,0.3144990073414675,53,Tech-savvy,Daily Commuting
Mumbai,66,90538,1,25,2-wheeler,0.17913388688875298,92,Status-seeking,Daily Commuting
Hyderabad,19,113103,1,23,E-rickshaw,0.19789567108283368,99,Tech-savvy,Daily Commuting
Mumbai,41,86446,0,43,E-rickshaw,0.4619772732776848,62,Cost-conscious,Long Distance
Mumbai,48,49072,1,27,2-wheeler,0.4361318450653272,53,Eco-friendly,Long Distance
Pune,50,53717,1,43,2-wheeler,0.1040490234160456,51,Cost-conscious,Long Distance
Pune,56,107345,1,48,2-wheeler,0.4477550343952249,53,Eco-friendly,Weekend Trips
Hyderabad,47,46651,0,19,4-wheeler,0.11009395423472085,66,Tech-savvy,Rare Usage
Bangalore,63,137202,1,47,2-wheeler,0.28331216117693137,36,Cost-conscious,Weekend Trips
Hyderabad,54,64291,1,6,2-wheeler,0.1269730904443611,11,Eco-friendly,Rare Usage
Hyderabad,68,142389,1,39,E-rickshaw,0.4875292553828676,58,Tech-savvy,Rare Usage
Delhi,45,129525,0,24,E-rickshaw,0.4889277023216865,19,Cost-conscious,Daily Commuting
Delhi,48,83350,1,32,4-wheeler,0.34434837678664687,86,Status-seeking,Daily Commuting
Hyderabad,28,102020,1,19,E-rickshaw,0.25688196432941346,85,Cost-conscious,Long Distance
Hyderabad,40,24646,0,20,2-wheeler,0.3047971000778318,31,Tech-savvy,Daily Commuting
Hyderabad,19,59713,1,37,2-wheeler,0.40491972819276634,70,Cost-conscious,Weekend Trips
Mumbai,57,87936,1,16,4-wheeler,0.1892771838880735,85,Tech-savvy,Weekend Trips
Delhi,58,64331,0,43,E-rickshaw,0.2766889964867718,43,Eco-friendly,Weekend Trips
Hyderabad,44,42185,0,43,E-rickshaw,0.394907476101234,65,Cost-conscious,Daily Commuting
Pune,52,104263,1,47,E-rickshaw,0.2581569911348509,77,Tech-savvy,Daily Commuting
Pune,19,118656,1,24,4-wheeler,0.11279860883707858,54,Tech-savvy,Rare Usage
Mumbai,56,72107,1,33,E-rickshaw,0.3029577676220479,15,Status-seeking,Rare Usage
Mumbai,54,133793,0,47,E-rickshaw,0.3949644650158187,87,Eco-friendly,Daily Commuting
Bangalore,38,86554,1,7,E-rickshaw,0.49072656367382406,70,Status-seeking,Weekend Trips
Bangalore,22,37563,1,9,2-wheeler,0.1148184612789403,67,Status-seeking,Daily Commuting
Bangalore,69,90729,0,6,4-wheeler,0.3159682408603909,51,Cost-conscious,Long Distance
Mumbai,62,35701,1,27,2-wheeler,0.279975464855583,36,Tech-savvy,Long Distance
Mumbai,38,89072,0,30,4-wheeler,0.19697951571637598,45,Tech-savvy,Weekend Trips
Mumbai,46,68217,1,30,E-rickshaw,0.35510508801889507,40,Tech-savvy,Long Distance
Pune,37,64610,1,11,2-wheeler,0.16544899714231287,4,Cost-conscious,Daily Commuting
Mumbai,55,104422,1,14,E-rickshaw,0.2135459069259411,65,Cost-conscious,Daily Commuting
Pune,37,122123,0,9,E-rickshaw,0.4127029560700498,4,Eco-friendly,Rare Usage
Bangalore,67,141543,1,16,4-wheeler,0.284164696010222,62,Status-seeking,Long Distance
Bangalore,42,70131,1,36,E-rickshaw,0.49746825876795386,2,Eco-friendly,Long Distance
Bangalore,19,148331,1,46,2-wheeler,0.2545842976595176,7,Eco-friendly,Long Distance
Hyderabad,49,49410,1,35,4-wheeler,0.2853044264400866,25,Cost-conscious,Long Distance
Hyderabad,43,119280,0,26,4-wheeler,0.22010310483541362,73,Tech-savvy,Weekend Trips
Delhi,23,78715,1,21,2-wheeler,0.1945174424764182,97,Cost-conscious,Weekend Trips
Delhi,58,136968,1,24,E-rickshaw,0.46891256447792684,99,Cost-conscious,Daily Commuting
Delhi,20,58665,1,24,E-rickshaw,0.3995306560514924,52,Cost-conscious,Long Distance
Hyderabad,50,35957,1,47,E-rickshaw,0.23336101288056535,75,Eco-friendly,Rare Usage
Hyderabad,18,68127,1,12,E-rickshaw,0.38006239585828994,83,Tech-savvy,Daily Commuting
Delhi,68,83589,0,38,E-rickshaw,0.48631350017462427,28,Cost-conscious,Daily Commuting
Delhi,22,66008,1,27,4-wheeler,0.12961918624556557,13,Eco-friendly,Weekend Trips
